date,product_code,product_name,category,raw_grain,demand_orders_tonnes,dispatched_tonnes,unmet_demand_tonnes,demand_met,stockout_flag,fill_rate_pct,unit_price_usd_per_kg,revenue_usd,lost_sales_usd,is_school_term,is_public_holiday,is_festive,is_month_end,is_promo,drought_index,day_of_week,month,year
2023-05-25,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,126.614,126.614,0.0,1,0,100.0,0.855,108254.92,0.0,1,1,0,0,0,1.0,Thursday,5,2023
2023-05-25,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,316.002,316.002,0.0,1,0,100.0,0.624,197184.94,0.0,1,1,0,0,0,1.0,Thursday,5,2023
2023-05-25,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,71.871,71.871,0.0,1,0,100.0,1.308,94007.64,0.0,1,1,0,0,0,1.0,Thursday,5,2023
2023-05-26,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,247.499,247.499,0.0,1,0,100.0,0.855,211611.93,0.0,1,0,0,1,0,1.0,Friday,5,2023
2023-05-26,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,480.364,480.364,0.0,1,0,100.0,0.624,299746.97,0.0,1,0,0,1,0,1.0,Friday,5,2023
2023-05-26,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,92.16,92.16,0.0,1,0,100.0,1.308,120545.81,0.0,1,0,0,1,0,1.0,Friday,5,2023
2023-05-27,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,191.615,191.615,0.0,1,0,100.0,0.855,163830.42,0.0,1,0,0,1,0,1.0,Saturday,5,2023
2023-05-27,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,479.476,479.476,0.0,1,0,100.0,0.624,299192.87,0.0,1,0,0,1,0,1.0,Saturday,5,2023
2023-05-27,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,104.15,104.15,0.0,1,0,100.0,1.308,136228.72,0.0,1,0,0,1,0,1.0,Saturday,5,2023
2023-05-28,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,127.866,127.866,0.0,1,0,100.0,0.855,109325.62,0.0,1,0,0,1,0,1.0,Sunday,5,2023
2023-05-28,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,285.653,285.653,0.0,1,0,100.0,0.624,178247.78,0.0,1,0,0,1,0,1.0,Sunday,5,2023
2023-05-28,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,64.967,64.967,0.0,1,0,100.0,1.308,84976.19,0.0,1,0,0,1,0,1.0,Sunday,5,2023
2023-05-29,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,271.984,271.984,0.0,1,0,100.0,0.855,232546.01,0.0,1,0,0,1,0,1.0,Monday,5,2023
2023-05-29,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,334.851,334.851,0.0,1,0,100.0,0.624,208947.29,0.0,1,0,0,1,0,1.0,Monday,5,2023
2023-05-29,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,80.487,80.487,0.0,1,0,100.0,1.308,105277.17,0.0,1,0,0,1,0,1.0,Monday,5,2023
2023-05-30,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,266.656,266.656,0.0,1,0,100.0,0.855,227990.76,0.0,1,0,0,1,0,1.0,Tuesday,5,2023
2023-05-30,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,421.447,421.447,0.0,1,0,100.0,0.624,262982.83,0.0,1,0,0,1,0,1.0,Tuesday,5,2023
2023-05-30,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,87.839,87.839,0.0,1,0,100.0,1.308,114893.84,0.0,1,0,0,1,0,1.0,Tuesday,5,2023
2023-05-31,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,282.57,282.57,0.0,1,0,100.0,0.855,241597.25,0.0,1,0,0,1,0,1.0,Wednesday,5,2023
2023-05-31,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,413.559,413.559,0.0,1,0,100.0,0.624,258060.86,0.0,1,0,0,1,0,1.0,Wednesday,5,2023
2023-05-31,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,92.169,92.169,0.0,1,0,100.0,1.308,120556.89,0.0,1,0,0,1,0,1.0,Wednesday,5,2023
2023-06-01,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,233.016,199.638,33.378,0,1,85.7,0.856,170889.79,28571.97,1,0,0,1,0,1.0,Thursday,6,2023
2023-06-01,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,403.006,403.006,0.0,1,0,100.0,0.625,251878.91,0.0,1,0,0,1,0,1.0,Thursday,6,2023
2023-06-01,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,94.402,94.402,0.0,1,0,100.0,1.31,123667.06,0.0,1,0,0,1,0,1.0,Thursday,6,2023
2023-06-02,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,225.424,225.424,0.0,1,0,100.0,0.856,192963.13,0.0,1,0,0,1,0,1.0,Friday,6,2023
2023-06-02,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,433.163,433.163,0.0,1,0,100.0,0.625,270726.89,0.0,1,0,0,1,0,1.0,Friday,6,2023
2023-06-02,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,112.731,112.731,0.0,1,0,100.0,1.31,147678.24,0.0,1,0,0,1,0,1.0,Friday,6,2023
2023-06-03,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,176.763,176.763,0.0,1,0,100.0,0.856,151309.07,0.0,1,0,0,1,0,1.0,Saturday,6,2023
2023-06-03,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,504.106,504.106,0.0,1,0,100.0,0.625,315066.37,0.0,1,0,0,1,0,1.0,Saturday,6,2023
2023-06-03,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,98.213,98.213,0.0,1,0,100.0,1.31,128658.95,0.0,1,0,0,1,0,1.0,Saturday,6,2023
2023-06-04,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,121.122,121.122,0.0,1,0,100.0,0.856,103680.65,0.0,1,0,0,1,0,1.0,Sunday,6,2023
2023-06-04,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,300.914,300.914,0.0,1,0,100.0,0.625,188071.23,0.0,1,0,0,1,0,1.0,Sunday,6,2023
2023-06-04,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,67.143,67.143,0.0,1,0,100.0,1.31,87957.85,0.0,1,0,0,1,0,1.0,Sunday,6,2023
2023-06-05,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,254.447,254.447,0.0,1,0,100.0,0.856,217806.88,0.0,1,0,0,1,0,1.0,Monday,6,2023
2023-06-05,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,414.031,414.031,0.0,1,0,100.0,0.625,258769.62,0.0,1,0,0,1,0,1.0,Monday,6,2023
2023-06-05,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,77.128,77.128,0.0,1,0,100.0,1.31,101037.91,0.0,1,0,0,1,0,1.0,Monday,6,2023
2023-06-06,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,237.093,237.093,0.0,1,0,100.0,0.856,202951.53,0.0,1,0,0,0,0,1.0,Tuesday,6,2023
2023-06-06,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,375.114,375.114,0.0,1,0,100.0,0.625,234446.35,0.0,1,0,0,0,0,1.0,Tuesday,6,2023
2023-06-06,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,81.985,81.985,0.0,1,0,100.0,1.31,107400.77,0.0,1,0,0,0,0,1.0,Tuesday,6,2023
2023-06-07,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,233.089,233.089,0.0,1,0,100.0,0.856,199523.78,0.0,1,0,0,0,0,1.0,Wednesday,6,2023
2023-06-07,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,369.403,369.403,0.0,1,0,100.0,0.625,230877.16,0.0,1,0,0,0,0,1.0,Wednesday,6,2023
2023-06-07,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,73.678,73.678,0.0,1,0,100.0,1.31,96518.0,0.0,1,0,0,0,0,1.0,Wednesday,6,2023
2023-06-08,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,225.814,225.814,0.0,1,0,100.0,0.856,193297.09,0.0,1,0,0,0,0,1.0,Thursday,6,2023
2023-06-08,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,400.984,400.984,0.0,1,0,100.0,0.625,250614.97,0.0,1,0,0,0,0,1.0,Thursday,6,2023
2023-06-08,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,86.437,86.437,0.0,1,0,100.0,1.31,113232.0,0.0,1,0,0,0,0,1.0,Thursday,6,2023
2023-06-09,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,227.891,227.891,0.0,1,0,100.0,0.856,195074.51,0.0,1,0,0,0,0,1.0,Friday,6,2023
2023-06-09,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,433.04,433.04,0.0,1,0,100.0,0.625,270650.09,0.0,1,0,0,0,0,1.0,Friday,6,2023
2023-06-09,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,89.261,81.348,7.913,0,1,91.1,1.31,106566.31,10365.74,1,0,0,0,0,1.0,Friday,6,2023
2023-06-10,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,174.065,174.065,0.0,1,0,100.0,0.856,148999.66,0.0,1,0,0,0,0,1.0,Saturday,6,2023
2023-06-10,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,457.685,457.685,0.0,1,0,100.0,0.625,286052.86,0.0,1,0,0,0,0,1.0,Saturday,6,2023
2023-06-10,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,99.549,99.549,0.0,1,0,100.0,1.31,130408.57,0.0,1,0,0,0,0,1.0,Saturday,6,2023
2023-06-11,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,114.96,114.96,0.0,1,0,100.0,0.856,98406.18,0.0,1,0,0,0,0,1.0,Sunday,6,2023
2023-06-11,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,274.826,274.826,0.0,1,0,100.0,0.625,171766.34,0.0,1,0,0,0,0,1.0,Sunday,6,2023
2023-06-11,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,58.238,58.238,0.0,1,0,100.0,1.31,76291.28,0.0,1,0,0,0,0,1.0,Sunday,6,2023
2023-06-12,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,255.973,255.973,0.0,1,0,100.0,0.856,219113.09,0.0,1,0,0,0,0,1.0,Monday,6,2023
2023-06-12,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,366.066,366.066,0.0,1,0,100.0,0.625,228791.51,0.0,1,0,0,0,0,1.0,Monday,6,2023
2023-06-12,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,71.787,71.787,0.0,1,0,100.0,1.31,94040.84,0.0,1,0,0,0,0,1.0,Monday,6,2023
2023-06-13,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,233.971,233.971,0.0,1,0,100.0,0.856,200279.37,0.0,1,0,0,0,0,1.0,Tuesday,6,2023
2023-06-13,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,356.318,356.318,0.0,1,0,100.0,0.625,222698.72,0.0,1,0,0,0,0,1.0,Tuesday,6,2023
2023-06-13,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,76.6,76.6,0.0,1,0,100.0,1.31,100346.46,0.0,1,0,0,0,0,1.0,Tuesday,6,2023
2023-06-14,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,236.716,236.716,0.0,1,0,100.0,0.856,202629.08,0.0,1,0,0,0,0,1.0,Wednesday,6,2023
2023-06-14,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,356.875,356.875,0.0,1,0,100.0,0.625,223046.7,0.0,1,0,0,0,0,1.0,Wednesday,6,2023
2023-06-14,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,80.622,80.622,0.0,1,0,100.0,1.31,105614.47,0.0,1,0,0,0,0,1.0,Wednesday,6,2023
2023-06-15,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,245.264,245.264,0.0,1,0,100.0,0.856,209945.56,0.0,1,0,0,0,0,1.0,Thursday,6,2023
2023-06-15,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,393.397,393.397,0.0,1,0,100.0,0.625,245873.11,0.0,1,0,0,0,0,1.0,Thursday,6,2023
2023-06-15,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,87.669,87.669,0.0,1,0,100.0,1.31,114846.54,0.0,1,0,0,0,0,1.0,Thursday,6,2023
2023-06-16,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,236.689,236.689,0.0,1,0,100.0,0.856,202605.39,0.0,1,0,0,0,0,1.0,Friday,6,2023
2023-06-16,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,388.857,388.857,0.0,1,0,100.0,0.625,243035.83,0.0,1,0,0,0,0,1.0,Friday,6,2023
2023-06-16,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,85.973,85.973,0.0,1,0,100.0,1.31,112624.92,0.0,1,0,0,0,0,1.0,Friday,6,2023
2023-06-17,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,154.305,154.305,0.0,1,0,100.0,0.856,132085.26,0.0,1,0,0,0,0,1.0,Saturday,6,2023
2023-06-17,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,422.903,422.903,0.0,1,0,100.0,0.625,264314.68,0.0,1,0,0,0,0,1.0,Saturday,6,2023
2023-06-17,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,85.383,85.383,0.0,1,0,100.0,1.31,111851.43,0.0,1,0,0,0,0,1.0,Saturday,6,2023
2023-06-18,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,116.762,116.762,0.0,1,0,100.0,0.856,99948.36,0.0,1,0,0,0,0,1.0,Sunday,6,2023
2023-06-18,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,268.154,268.154,0.0,1,0,100.0,0.625,167596.07,0.0,1,0,0,0,0,1.0,Sunday,6,2023
2023-06-18,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,65.035,65.035,0.0,1,0,100.0,1.31,85195.6,0.0,1,0,0,0,0,1.0,Sunday,6,2023
2023-06-19,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,239.491,239.491,0.0,1,0,100.0,0.856,205004.49,0.0,1,0,0,0,0,1.0,Monday,6,2023
2023-06-19,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,363.829,363.829,0.0,1,0,100.0,0.625,227393.4,0.0,1,0,0,0,0,1.0,Monday,6,2023
2023-06-19,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,80.293,80.293,0.0,1,0,100.0,1.31,105184.02,0.0,1,0,0,0,0,1.0,Monday,6,2023
2023-06-20,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,245.772,245.772,0.0,1,0,100.0,0.856,210381.18,0.0,1,0,0,0,0,1.0,Tuesday,6,2023
2023-06-20,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,364.608,364.608,0.0,1,0,100.0,0.625,227879.75,0.0,1,0,0,0,0,1.0,Tuesday,6,2023
2023-06-20,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,75.089,75.089,0.0,1,0,100.0,1.31,98367.11,0.0,1,0,0,0,0,1.0,Tuesday,6,2023
2023-06-21,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,241.459,241.459,0.0,1,0,100.0,0.856,206688.78,0.0,1,0,0,0,0,1.0,Wednesday,6,2023
2023-06-21,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,377.794,377.794,0.0,1,0,100.0,0.625,236121.11,0.0,1,0,0,0,0,1.0,Wednesday,6,2023
2023-06-21,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,83.596,83.596,0.0,1,0,100.0,1.31,109510.38,0.0,1,0,0,0,0,1.0,Wednesday,6,2023
2023-06-22,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,223.014,223.014,0.0,1,0,100.0,0.856,190899.99,0.0,1,0,0,0,0,1.0,Thursday,6,2023
2023-06-22,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,332.266,332.266,0.0,1,0,100.0,0.625,207666.41,0.0,1,0,0,0,0,1.0,Thursday,6,2023
2023-06-22,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,76.287,76.287,0.0,1,0,100.0,1.31,99936.28,0.0,1,0,0,0,0,1.0,Thursday,6,2023
2023-06-23,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,220.948,220.948,0.0,1,0,100.0,0.856,189131.59,0.0,1,0,0,0,0,1.0,Friday,6,2023
2023-06-23,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,429.054,429.054,0.0,1,0,100.0,0.625,268158.49,0.0,1,0,0,0,0,1.0,Friday,6,2023
2023-06-23,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,84.78,84.78,0.0,1,0,100.0,1.31,111061.95,0.0,1,0,0,0,0,1.0,Friday,6,2023
2023-06-24,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,160.372,160.372,0.0,1,0,100.0,0.856,137278.24,0.0,1,0,0,0,0,1.0,Saturday,6,2023
2023-06-24,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,496.973,496.973,0.0,1,0,100.0,0.625,310608.4,0.0,1,0,0,0,0,1.0,Saturday,6,2023
2023-06-24,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,91.422,91.422,0.0,1,0,100.0,1.31,119763.14,0.0,1,0,0,0,0,1.0,Saturday,6,2023
2023-06-25,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,112.215,112.215,0.0,1,0,100.0,0.856,96056.16,0.0,1,0,0,0,0,1.0,Sunday,6,2023
2023-06-25,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,276.794,276.794,0.0,1,0,100.0,0.625,172996.0,0.0,1,0,0,0,0,1.0,Sunday,6,2023
2023-06-25,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,65.733,65.733,0.0,1,0,100.0,1.31,86110.88,0.0,1,0,0,0,0,1.0,Sunday,6,2023
2023-06-26,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,266.578,266.578,0.0,1,0,100.0,0.856,228190.99,0.0,1,0,0,1,0,1.0,Monday,6,2023
2023-06-26,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,394.185,394.185,0.0,1,0,100.0,0.625,246365.57,0.0,1,0,0,1,0,1.0,Monday,6,2023
2023-06-26,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,74.424,74.424,0.0,1,0,100.0,1.31,97495.55,0.0,1,0,0,1,0,1.0,Monday,6,2023
2023-06-27,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,259.905,259.905,0.0,1,0,100.0,0.856,222478.96,0.0,1,0,0,1,0,1.0,Tuesday,6,2023
2023-06-27,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,388.738,388.738,0.0,1,0,100.0,0.625,242961.31,0.0,1,0,0,1,0,1.0,Tuesday,6,2023
2023-06-27,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,84.167,84.167,0.0,1,0,100.0,1.31,110258.62,0.0,1,0,0,1,0,1.0,Tuesday,6,2023
2023-06-28,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,248.927,248.927,0.0,1,0,100.0,0.856,213081.5,0.0,1,0,0,1,0,1.0,Wednesday,6,2023
2023-06-28,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,401.088,401.088,0.0,1,0,100.0,0.625,250680.19,0.0,1,0,0,1,0,1.0,Wednesday,6,2023
2023-06-28,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,85.852,85.852,0.0,1,0,100.0,1.31,112466.32,0.0,1,0,0,1,0,1.0,Wednesday,6,2023
2023-06-29,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,209.782,209.782,0.0,1,0,100.0,0.856,179573.73,0.0,1,0,0,1,0,1.0,Thursday,6,2023
2023-06-29,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,402.397,402.397,0.0,1,0,100.0,0.625,251498.34,0.0,1,0,0,1,0,1.0,Thursday,6,2023
2023-06-29,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,90.313,90.313,0.0,1,0,100.0,1.31,118309.88,0.0,1,0,0,1,0,1.0,Thursday,6,2023
2023-06-30,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,243.831,243.831,0.0,1,0,100.0,0.856,208719.08,0.0,1,0,0,1,0,1.0,Friday,6,2023
2023-06-30,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,453.816,453.816,0.0,1,0,100.0,0.625,283635.06,0.0,1,0,0,1,0,1.0,Friday,6,2023
2023-06-30,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,92.426,92.426,0.0,1,0,100.0,1.31,121078.52,0.0,1,0,0,1,0,1.0,Friday,6,2023
2023-07-01,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,199.412,199.412,0.0,1,0,100.0,0.858,171095.92,0.0,1,0,0,1,0,1.0,Saturday,7,2023
2023-07-01,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,457.712,457.712,0.0,1,0,100.0,0.626,286527.65,0.0,1,0,0,1,0,1.0,Saturday,7,2023
2023-07-01,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,111.49,111.49,0.0,1,0,100.0,1.312,146275.29,0.0,1,0,0,1,1,1.0,Saturday,7,2023
2023-07-02,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,117.78,117.78,0.0,1,0,100.0,0.858,101054.99,0.0,1,0,0,1,0,1.0,Sunday,7,2023
2023-07-02,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,307.054,307.054,0.0,1,0,100.0,0.626,192215.88,0.0,1,0,0,1,0,1.0,Sunday,7,2023
2023-07-02,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,68.947,68.947,0.0,1,0,100.0,1.312,90458.76,0.0,1,0,0,1,1,1.0,Sunday,7,2023
2023-07-03,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,262.464,262.464,0.0,1,0,100.0,0.858,225193.73,0.0,1,0,0,1,0,1.0,Monday,7,2023
2023-07-03,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,357.454,357.454,0.0,1,0,100.0,0.626,223766.24,0.0,1,0,0,1,0,1.0,Monday,7,2023
2023-07-03,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,78.621,78.621,0.0,1,0,100.0,1.312,103151.22,0.0,1,0,0,1,1,1.0,Monday,7,2023
2023-07-04,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,272.795,272.795,0.0,1,0,100.0,0.858,234058.06,0.0,1,0,0,1,0,1.0,Tuesday,7,2023
2023-07-04,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,402.973,402.973,0.0,1,0,100.0,0.626,252261.37,0.0,1,0,0,1,0,1.0,Tuesday,7,2023
2023-07-04,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,78.73,78.73,0.0,1,0,100.0,1.312,103294.13,0.0,1,0,0,1,1,1.0,Tuesday,7,2023
2023-07-05,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,240.253,240.253,0.0,1,0,100.0,0.858,206137.33,0.0,1,0,0,1,0,1.0,Wednesday,7,2023
2023-07-05,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,426.323,426.323,0.0,1,0,100.0,0.626,266877.94,0.0,1,0,0,1,0,1.0,Wednesday,7,2023
2023-07-05,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,83.247,83.247,0.0,1,0,100.0,1.312,109219.89,0.0,1,0,0,1,1,1.0,Wednesday,7,2023
2023-07-06,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,236.292,236.292,0.0,1,0,100.0,0.858,202738.66,0.0,1,0,0,0,0,1.0,Thursday,7,2023
2023-07-06,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,398.737,398.737,0.0,1,0,100.0,0.626,249609.46,0.0,1,0,0,0,0,1.0,Thursday,7,2023
2023-07-06,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,78.583,78.583,0.0,1,0,100.0,1.312,103101.55,0.0,1,0,0,0,1,1.0,Thursday,7,2023
2023-07-07,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,220.271,220.271,0.0,1,0,100.0,0.858,188992.16,0.0,1,0,0,0,0,1.0,Friday,7,2023
2023-07-07,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,472.644,472.644,0.0,1,0,100.0,0.626,295875.19,0.0,1,0,0,0,0,1.0,Friday,7,2023
2023-07-07,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,83.822,83.822,0.0,1,0,100.0,1.312,109974.48,0.0,1,0,0,0,1,1.0,Friday,7,2023
2023-07-08,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,186.517,186.517,0.0,1,0,100.0,0.858,160031.99,0.0,1,0,0,0,0,1.0,Saturday,7,2023
2023-07-08,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,401.986,401.986,0.0,1,0,100.0,0.626,251643.33,0.0,1,0,0,0,0,1.0,Saturday,7,2023
2023-07-08,RC-MH-25,Mahatma White Rice (Rice),Rice,Imported Paddy,96.537,96.537,0.0,1,0,100.0,1.312,126655.9,0.0,1,0,0,0,1,1.0,Saturday,7,2023
2023-07-09,FL-SW-50,Gloria Super White Bread Flour (Flour),Flour,Wheat,99.905,99.905,0.0,1,0,100.0,0.858,85718.08,0.0,1,0,0,0,0,1.0,Sunday,7,2023
2023-07-09,MZ-RS-10,Red Seal Super Roller Meal (Maize Meal),Maize Meal,White Maize,256.37,231.891,24.479,0,1,90.5,0.626,145164.05,15323.66,1,0,0,0,0,1.0,Sunday,7,2023
